,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
732,0,27,52,2.0,2565718.0,676.0,1980.0243680000003,27.031278179176063,0.26886390060676135
733,0,22,70,20.0,2565719.0,701.0,2543.234244,25.553864678361276,0.24665384855303915
734,0,38,18,32.0,2565719.0,714.0,2820.357876,43.32020313895123,0.14819352672108652
735,0,25,26,24.0,2565720.0,677.0,1495.719732,29.46794869005985,0.21086221930504825
736,0,20,69,19.0,2565720.0,677.0,2090.000247,23.505797157297177,0.2651561087938308
737,0,26,50,0.0,2565720.0,682.0,2162.172426,26.0,0.27970061066938506
738,0,6,10,40.0,2565722.0,756.0,913.981554,26.68332812825267,0.06278556726197458
739,0,26,67,17.0,2565722.0,756.0,2490.2319180000004,28.25070795573095,0.23794187289062618
740,0,21,24,26.0,2565724.0,696.0,2614.918341,26.955704405561356,0.21228389436856282
741,0,24,30,20.0,2565726.0,683.0,266.833909,27.294688127912362,0.23566768422967338
742,0,22,63,13.0,2565726.0,691.0,2013.5104330000004,23.56697901726057,0.28881065464717937
743,0,21,70,20.0,2565727.0,698.0,1199.5283319999999,24.698178070456937,0.25217326733637657
744,0,26,61,11.0,2565727.0,679.0,2177.4373180000002,26.965209066499,0.2605930084493414
745,0,25,41,9.0,2565727.0,679.0,2464.805778,25.675328624966028,0.2761195393708922
746,0,22,28,22.0,2565728.0,756.0,290.507577,26.23909297212844,0.2341682190540276
747,0,8,16,34.0,2565728.0,714.0,647.228421,23.503404008781366,0.10821829382148554
748,0,22,62,12.0,2565729.0,680.0,2396.8198190000003,23.341807984815574,0.29422808926108474
749,0,27,50,0.0,2565730.0,691.0,1019.1307979999999,27.0,0.269468598987303
750,0,21,37,13.0,2565730.0,691.0,1586.96108,22.636309328156834,0.2988273475066449
751,0,18,64,14.0,2565730.0,678.0,2857.5847620000004,20.16953147695801,0.32317250118962815
752,0,26,50,0.0,2565731.0,695.0,2323.011407,26.0,0.27970061066938506
753,0,19,24,26.0,2565732.0,674.0,1065.1453689999998,25.428527287281106,0.2162080876146498
754,0,25,33,17.0,2565733.0,675.0,1321.247551,27.333175812554238,0.2444311986585046
755,0,25,33,17.0,2565737.0,676.0,1106.3063670000001,27.333175812554238,0.2444311986585046
756,0,24,67,17.0,2565737.0,676.0,1833.3301140000003,26.421629397143544,0.25115907955375455
757,1,26,39,11.0,2565737.0,676.0,2369.9409130000004,26.965209066499,0.2605930084493414
758,0,22,70,20.0,2565742.0,687.0,339.8288899999998,25.553864678361276,0.24665384855303915
759,0,24,33,17.0,2565742.0,692.0,1723.7331530000001,26.421629397143544,0.25115907955375455
760,0,29,56,6.0,2565743.0,679.0,1873.7562200000002,29.261066282690383,0.24673826333092344
761,0,10,15,35.0,2565743.0,756.0,1626.767054,24.85080481594107,0.12057089627357924
762,0,23,30,20.0,2565744.0,674.0,250.679165,26.419689627245813,0.24113786529565687
763,0,24,43,7.0,2565744.0,714.0,1949.8261200000002,24.427494754886347,0.292538426462042
764,0,24,62,12.0,2565744.0,714.0,944.3666039999998,25.23568901377571,0.2746672062999854
765,0,21,73,23.0,2565744.0,714.0,1598.6515879999997,25.777946000408953,0.23184491459743725
766,0,25,28,22.0,2565745.0,682.0,1484.733502,28.800868042473997,0.22058976946053815
767,0,27,34,16.0,2565746.0,696.0,1891.7376329999997,28.93371735536241,0.23547214308821524
768,0,28,70,20.0,2565747.0,680.0,1178.180331,30.870698080866262,0.21477009376341374
769,0,20,74,24.0,2565748.0,695.0,1658.8206600000003,25.364542179980305,0.2283409960116617
770,0,28,33,17.0,2565749.0,675.0,2039.261211,30.101536505633728,0.2256825946552278
771,0,16,27,23.0,2565752.0,680.0,1387.198958,21.89754552455594,0.24617626184488947
772,0,34,21,29.0,2565753.0,756.0,421.32342500000004,38.87573150437172,0.16464557244089378
773,0,26,48,2.0,2565753.0,756.0,2541.1648450000002,26.03247971285102,0.27902544245041105
774,0,10,85,35.0,2565754.0,676.0,2076.094283,24.85080481594107,0.12057089627357924
775,0,25,61,11.0,2565754.0,676.0,2526.146943,26.002355662516425,0.26941817111147837
776,0,22,79,29.0,2565754.0,676.0,1685.8326180000004,28.971063149287428,0.1925649117133473
777,1,20,65,15.0,2565754.0,676.0,2294.8489229999996,22.25,0.2950716519341848
778,0,25,60,10.0,2565755.0,679.0,2461.918834,25.83118270617898,0.27289633231810645
779,0,22,57,7.0,2565755.0,714.0,2744.644469,22.465584790964154,0.3167431975991323
780,0,20,65,15.0,2565757.0,682.0,1834.2413829999996,22.25,0.2950716519341848
781,0,31,41,9.0,2565758.0,692.0,2260.063398,31.54714725613078,0.22713201749882764
782,0,24,36,14.0,2565759.0,676.0,2567.047816,25.667294364618954,0.26575861820081975
783,0,26,50,0.0,2565760.0,674.0,2085.8180199999997,26.0,0.27970061066938506
784,0,22,67,17.0,2565761.0,698.0,116.21436200000016,24.619149051094354,0.26529805839214493
785,0,22,70,20.0,2565762.0,756.0,2018.768027,25.553864678361276,0.24665384855303915
786,0,27,48,2.0,2565763.0,684.0,1990.2024999999999,27.031278179176063,0.26886390060676135
787,0,24,52,2.0,2565763.0,684.0,212.92585700000018,24.03518254559345,0.30181573766615194
788,0,28,47,3.0,2565763.0,684.0,1717.5400950000003,28.067819651693647,0.2587346144460487
789,0,20,38,12.0,2565764.0,701.0,2585.641176,21.46718425877041,0.3162127483464986
790,1,21,36,14.0,2565764.0,701.0,2264.5984740000004,22.88689581398054,0.29252713991186646
791,0,25,36,14.0,2565764.0,701.0,2630.661492,26.60469883310089,0.2576729986870897
792,1,30,46,4.0,2565765.0,687.0,962.8338199999998,30.11245589452976,0.24103347590848204
793,0,25,34,16.0,2565766.0,675.0,1490.618337,27.076927447552094,0.24897451705156054
794,0,26,34,16.0,2565766.0,675.0,354.454921,28.00285699709942,0.24208123587642874
795,0,30,32,18.0,2565767.0,714.0,1865.6769839999997,32.20077638815561,0.21135466713428883
796,0,25,55,5.0,2565770.0,684.0,2238.579424,25.21036493190846,0.28606584324386863
797,0,19,46,4.0,2565770.0,677.0,1580.7372340000002,19.177069640588993,0.37400455798397586
798,0,27,16,34.0,2565771.0,674.0,160.376894,34.891402952589914,0.16269987201653333
799,0,19,52,2.0,2565772.0,687.0,1418.146597,19.04442175546425,0.3789313761426789
800,0,27,72,22.0,2565774.0,678.0,537.0785460000002,30.553068585659283,0.21158885643301162
801,0,21,17,33.0,2565775.0,756.0,2383.880533,30.01836937610036,0.17146489703371032
802,0,26,59,9.0,2565775.0,680.0,1302.5987020000002,26.65,0.26662107285583214
803,0,30,24,26.0,2565776.0,683.0,313.34030500000017,34.432687957811254,0.18519119899849457
804,0,29,33,17.0,2565777.0,676.0,1285.71107,31.03389276259103,0.21990682937352307
