"","ar_sc","ar_xG","ar_extxG","ar_emp"
"5585",24.65,-19.42,-10.82,52.05
"5586",5.61,7.00000000000001,27.67,-20.42
"5587",-7.12,-26.75,-19.89,21.18
"5588",-16.69,-8.35,22.06,24.63
"5589",-33.2,2.94,11.82,37.77
"5590",1.05,-25.35,-29.58,4.83
"5591",23.94,-5.16999999999999,2.57,-14.63
"5592",7.42,-13.1,3.23000000000001,-46.6
"5593",10.58,-31.55,6.61,-17.67
"5594",-9.74000000000001,61.53,-17.15,0.320000000000009
"5595",-12.12,1.26,-11.86,26.19
"5596",22.79,-15.29,11.66,3.52
"5597",9.32,-3.13000000000001,22.52,7.25
"5598",6.56000000000001,-12.77,-14.85,-37.42
"5599",-2.87,-9.87,-4.87,-20.14
"5600",69.12,-36.89,2.45000000000001,-4.42
"5601",-13.46,-19.03,7.79999999999999,61.35
"5602",7.41,-26.39,-12.49,56.65
"5603",21.96,13.92,7.11000000000001,12.48
"5604",10.42,50.66,1.03,-6.41
"5605",-29.66,-28.79,-5.82000000000001,20.33
"5606",3.14,12.28,-22.02,60.62
"5607",33.9,-11,11.25,11.87
"5608",6.33999999999999,15.09,-13.33,20.08
"5609",5.81,-29.94,-14.29,28.79
"5610",-46.37,11.22,1.78999999999999,81.49
"5611",-27.43,15.57,-29.95,62.49
"5612",-7.57,5.53999999999999,27.68,-17.9
"5613",-3.54999999999999,-1.99999999999999,12.38,21.09
"5614",4.99,-5.85,0.90000000000001,56.72
"5615",-35.38,-21.08,15.03,-58.64
"5616",-45.25,-9.23,14.09,14.92
"5617",11.21,10.9,5.1,42.73
"5618",-29.37,-37.3,15.67,-0.51000000000001
"5619",-0.819999999999993,16.6,3.81,88.52
"5620",10.31,7.79,11.38,45.2
"5621",27.23,-16.05,18.36,35.39
"5622",29.45,21.87,36.66,7.44
"5623",-9.87,59.52,18.16,53.33
"5624",-24.13,-2.25,12.55,27.16
"5625",-23.87,25.79,-21.64,39.31
"5626",-1.50999999999999,-25.84,-5.5,48.96
"5627",-19.3,-0.889999999999993,-18.95,13.09
"5628",34.09,-8.83,14.35,15.83
"5629",-24.92,24.54,-4.77999999999999,28.07
"5630",2.48,24.93,61.88,4.50000000000001
"5631",15.63,22.26,-3.35,19.81
"5632",-23.05,38.62,-4.38,-4.35000000000001
"5633",59.5,24.17,-26.47,21.33
"5634",-25.77,34.9,-14.27,3.91999999999999
"5635",-54.07,28.36,32.84,13.71
"5636",18.54,37.2,34.18,-24.18
"5637",7.11,12.79,6.86,-46.71
"5638",4.84000000000002,43.48,3.95,36.5
"5639",10.2,-18.52,12.48,-50.84
"5640",18.62,-34.42,-25.27,-5.27000000000001
"5641",11.54,45.64,-5.02,3.96
"5642",-12.32,9.31,-16.08,-26.2
"5643",-4.07,1.11000000000001,-14.44,-32.27
"5644",-30.78,8.75,0.530000000000006,-25.63
"5645",11,1.5,-0.529999999999998,15.38
"5646",20.96,-22.03,-27.43,-33.11
"5647",-37.97,-1.16,2.35999999999999,-8.01
"5648",-4.18000000000001,3.96000000000002,-35.85,21.34
"5649",56.29,27.94,-1.9,-6.68
"5650",-32.24,6.4,-21.94,42.83
"5651",3.62,11.31,-21.25,8.73000000000001
"5652",0.379999999999996,-4.69,12.35,-3.03
"5653",-3.55999999999999,-35.27,5.71,-1.05
"5654",-33.76,10.63,4.99000000000001,-11.27
"5655",8.06,3.23000000000001,24.68,-22.28
"5656",-65.55,21.27,15.9,-1.39
"5657",25.06,30.53,-29.97,11.53
"5658",-19.66,26.92,-11.64,-27.55
"5659",-16.37,-9.26,23.37,18.62
"5660",-19.83,-10.8,13.64,-7.74
"5661",31.36,-53.62,3.66999999999999,12.04
"5662",-10.23,16.01,18.12,68.81
"5663",20.57,-13.68,19.98,13.18
"5664",-32.39,-2.69999999999999,7.00000000000001,-12.85
"5665",-17.05,7.49,5.97000000000001,17.26
"5666",16.72,6.29000000000001,3.29,26.9
"5667",-30.05,-38.07,27.34,-10.42
"5668",-7.52999999999999,-16.68,-18.64,-46.56
"5669",26.29,15.76,-2.46000000000001,12.69
"5670",26.77,1.45000000000001,10.35,7.04
"5671",12.66,41.2,-17.08,34.17
"5672",18.42,-25.59,16.41,-51.04
"5673",0.970000000000008,-7.22,-39.55,-31.87
"5674",10.22,19.2,13.47,23.78
"5675",-15.05,23.16,15.33,15.43
"5676",21.63,8.58,-5.27,-7.46
"5677",3.33,16.5,-10.68,4.19999999999999
"5678",-29.07,-0.71999999999999,36.48,-37.87
"5679",67.47,26.35,7.39,30.15
"5680",-5.58,1.09,13.17,49.73
"5681",-5.76,-39.19,14.22,-8.72000000000001
"5682",9.42,6.43,-2.67999999999999,66.8
"5683",29.86,4.58,12.24,10.33
"5684",-26.38,10.27,-4.07,50.48
"5685",9.16999999999999,5.86000000000001,-10.29,34.66
"5686",16.58,10.27,-5.28,-15.2
"5687",6.68,3.33999999999999,-25.55,-10.49
"5688",8.34,-22.82,-2.19,34.67
"5689",29.4,38.59,9.76,-22.94
"5690",-31.58,-27.32,-33.92,-36.68
"5691",25.92,-9.36999999999998,-6.13999999999999,-20.18
"5692",-18.48,21.58,-1.41,-14.23
"5693",-18.56,-0.999999999999995,76.89,43.82
"5694",-0.520000000000002,31.88,2.87,50.07
"5695",9.34,9.93999999999999,-55.8,-44.68
"5696",10.74,-17.53,0.859999999999993,6.31000000000001
"5697",-4.19,18.15,0.72,4.21
"5698",-7.62000000000001,30.66,5.9,69.79
"5699",-14.82,-8.93,-3.38,6
"5700",-3.66,-14.19,30.85,13.71
"5701",15.36,40.86,-16.63,-56.93
"5702",43.73,-3.31,37.61,31.29
"5703",-2.56,-6.19999999999999,24.39,-18.1
"5704",-11.93,-29.58,24.92,19.91
"5705",8.77,-27.63,44.95,31.22
"5706",8.36,7.71,-3.53,-3.85999999999999
"5707",-1.21,-10.39,-4,-8.55000000000001
"5708",9.98999999999999,45.84,-26.57,51.76
"5709",-8.86999999999999,27.77,-27.27,71.41
"5710",14.66,7.1,-11.24,55.72
"5711",-2.17999999999999,-6.54,12.39,-30.04
"5712",-35.74,-0.540000000000001,-6.39999999999999,33.48
"5713",11.19,3.47,26.15,45.46
"5714",46.27,31.83,-3.59999999999999,-29.24
"5715",-17.53,18.31,-2.93,-12.16
"5716",-30.41,-0.110000000000001,-16.92,-17.63
"5717",18,29.16,13.58,-0.859999999999996
"5718",-1.18999999999999,-18.39,-23,18.9
"5719",-53,48.42,-59.16,31.58
"5720",-14.37,-16.97,-28.44,57.53
"5721",-33.4,0.199999999999994,40.89,-5.62999999999999
"5722",1.9,-45.16,31.33,44.02
"5723",7.61000000000001,13.74,-23.02,-18.96
"5724",-37.73,17.96,51.07,54.59
"5725",18.05,29.13,19.81,-29.31
"5726",47.17,9.74,-14.56,-13.41
"5727",-38,0.0800000000000012,-2.04,33.93
"5728",0.750000000000005,-13.71,6.71,-41.57
"5729",37.25,-12.38,0.760000000000006,71.57
"5730",-30.52,-26.44,-12.09,-27.01
"5731",29.91,32.24,6.43,39.31
"5732",-33.78,27.55,-5.11,10.97
"5733",-8.3,37.67,25.04,-7.01000000000001
"5734",9.79,-3.58,4.84,13.19
"5735",10.24,-2.46,-38.15,-6.27
"5736",6.99,45.98,11.07,-5.77
"5737",2.24,3.50000000000001,10.48,45.16
"5738",23.98,23.06,7.02,-2.21
"5739",14.78,10.46,6.07,50.99
"5740",-33.43,12.14,7.67000000000001,65.76
"5741",20.27,13.03,-28.89,23.92
"5742",-22.27,-6.86000000000001,35,52.14
"5743",-16.14,16.36,0.340000000000014,11.73
"5744",11.74,22.05,-25.84,-20.77
"5745",14.73,-2.69999999999999,12.81,3.30000000000001
"5746",19.34,-9.72999999999999,39.34,18.95
"5747",-1.37999999999999,-18.45,-22.84,-24.17
"5748",15.87,-28.49,2.58,25.64
"5749",-17.19,-19.93,-25.39,-12.06
"5750",-3.72,4.67,12.51,1.20000000000001
"5751",-22.02,-7.88,17.77,-40.38
"5752",34.18,-17.61,-28.02,-25.46
"5753",-14.29,-29.04,-7.56,-29.5
"5754",-4.16000000000001,7.38,64.08,-4.67
"5755",1.35,22.3,-33.26,-33.32
"5756",-15.36,-21.2,-16.84,1.70999999999999
"5757",-3.02,-2.58,-2.23,9.98999999999999
"5758",-16.17,19.27,-12.02,-72.72
"5759",-2.48,-0.569999999999996,18.52,-1.67
"5760",-3.65,16.91,-2.96999999999999,7.88999999999999
"5761",-25.94,17.49,16.26,22.79
"5762",-3.16,3.21,23.78,-31.03
"5763",-4.34,31.07,15.64,33.4
"5764",2.26,9.13999999999999,-3.39,-22.46
"5765",13.18,13.36,-1.58999999999999,26.54
"5766",28.46,8.46000000000001,-18.12,2.07
"5767",28.41,40.7,15.52,21.42
"5768",46.16,-19.19,4.56,-4.61999999999999
"5769",-3.27,1.52,-31.29,33.95
"5770",7.93,-11.68,-15.64,27.16
"5771",31.99,46.58,5.7,-20.59
"5772",9.64,-7.43,14.69,44.81
"5773",39.12,6.16,-5.01,-3.6
"5774",23.9,-3.23999999999999,23.45,-17.99
"5775",-24.51,38.88,10.94,42.57
"5776",-28.67,-3.27,-8.71,52.99
"5777",15.01,5.33000000000001,-20.79,48.89
"5778",-11.99,24.51,15.81,40.7
"5779",-22.11,19.32,-15.03,-12.99
"5780",-14.77,38.9,-17.61,51.98
"5781",22.21,-3.57,-19.72,12.63
"5782",-22.28,-14.33,-8.46,-30.42
"5783",18.88,9.83,-13.35,-33.9
"5784",12.8,-19.97,0.750000000000003,-12.78
"5785",-40.9,-17.09,45.44,37.92
"5786",2.2,25.57,-14.93,35.06
"5787",33.98,12.19,-19.75,73.83
"5788",4.87,23.47,21.71,-5.18999999999998
"5789",12.42,-0.0299999999999976,-20.58,-5.94
"5790",33.19,-41.75,-10.73,-23.62
"5791",35.75,3.89,21.61,-26.36
"5792",-4.39,27.15,27.87,-12.55
"5793",0.0600000000000007,-5.30999999999999,-28.7,3.66
"5794",7.27,-16.36,25.22,-55.69
"5795",6.49000000000001,11.11,14.51,14.7
"5796",-16.29,-11.03,-27.67,-54.03
"5797",28.92,18.33,-12.49,-31.33
"5798",-23.79,18.86,-0.269999999999996,-9.44000000000001
"5799",-28.03,-9.14,-7.16,2.89
"5800",11.51,-7.08,-8.51,-1.47
"5801",-15.02,-17.2,14.94,-21.09
"5802",-24.91,0.57000000000001,-21.4,1.09999999999999
"5803",-19.93,17.31,11.8,4.48000000000001
"5804",9.92,-10.77,7.12000000000001,39.49
"5805",-21.87,-12.53,5.82,-27.89
"5806",-28.33,-24.77,5.14000000000001,-6.46000000000001
"5807",-15.01,-5.91,-12.55,55.2
"5808",30.06,5.55,7.02,18.37
"5809",28.44,-38.05,-4.67999999999999,23.76
"5810",-9.86,29.07,18.73,21.27
"5811",-6.21,12.69,-30.44,14.08
"5812",-34.21,-28.41,-42.04,49.37
"5813",0.580000000000003,18.28,22.32,24.46
"5814",10.23,13.13,19.51,5.04
"5815",13.91,-8.19,20.63,11.31
"5816",57.91,-5.59999999999999,-0.030000000000002,-43.07
"5817",-19.37,-44.19,1.68,65.36
"5818",-3.95000000000001,3.79,36.78,-15.14
"5819",-3.37999999999999,-16.07,-10.47,-1.07
"5820",-11.54,-22.74,36,-72.6
"5821",15.06,8.08,-2.54,-2
"5822",-22.31,-22.35,-2.19,-19.64
"5823",16.95,43.57,15.08,-34.5
"5824",22.92,32.69,-3.29,3.12999999999999
"5825",12.93,7.86,-27.69,16.28
"5826",19.34,8.18,25.46,-38.08
"5827",-11.06,-5.4,-4.33,25.64
"5828",-4.74,-13.57,38.15,33.64
"5829",-1.74,-4.39,6.4,7.30000000000001
"5830",-10.22,-27.88,4.98,-5.17
"5831",20.26,7.01,-0.58,16.27
"5832",-0.88,-20.86,-38.62,32.81
"5833",4.80000000000001,3.71,35.19,11.43
"5834",-4.19,1.26000000000001,33.98,15.06
"5835",20.33,-25.37,11.4,-3.56999999999997
"5836",-9.54,-6.48000000000001,-16.31,-8.76
"5837",-28.14,-14.37,-27.74,-40.97
"5838",7.86,-31.28,28.28,-64.92
"5839",-3.66,-20.15,-2.19,-24.33
"5840",14.09,27.61,-16.13,2.54
"5841",-22.05,-13.96,-14.94,26.99
"5842",11.92,47.11,22.83,60.42
"5843",21.39,-8.20999999999999,-1.6,29.52
"5844",5.17,16.66,37.06,1.41
"5845",18.34,21.6,22.47,-47.21
"5846",23.1,60.11,-1.2,41.38
"5847",-15.3,-20.1,-26.18,22.36
"5848",-8.34,18.39,6.99,28.29
"5849",5.98000000000001,3.24999999999999,1.04,-40.29
"5850",-2.10999999999999,-17.8,-35.24,-5.88
"5851",7.85,-11.91,-0.76999999999999,54.3
"5852",21.07,-8.89,-3.46,-25.1
"5853",23.04,-16.38,-9.36000000000001,11.53
"5854",21.84,-2.64,16.21,7.81999999999999
"5855",2.87,12.72,8.46,62.44
"5856",1.49000000000001,13.2,-14.92,-23.77
"5857",-10.37,17.22,6.19,9.91999999999999
"5858",-19.63,0.430000000000003,20.48,14.55
"5859",71.49,4.95,23.71,11.66
"5860",-6.8,-9.01999999999999,-20.07,3.61999999999999
"5861",7.06,42.69,9.47,37.18
"5862",12.74,37.03,-14.73,38.48
"5863",-23.3,-10.59,0.549999999999998,4.24000000000001
"5864",-27.03,24.57,-33.22,-1.04999999999999
"5865",28.9,7.59,6.67,-15.8
"5866",-16.82,46.28,32.88,59.96
"5867",-10.78,-28.06,-38.12,-8.82
"5868",-31.39,13.74,-14.97,2.7
"5869",-34.51,-0.999999999999997,-2.55000000000001,11.9
"5870",9.07,-22.99,-3.04999999999999,8.34
"5871",-16.59,34.99,-13.33,6.91999999999998
"5872",20.01,-49.64,47.42,-2.15
"5873",-21.87,-11.44,-27.03,2.39
"5874",42.82,-5.88999999999999,-0.45,-3.78
"5875",-9.80999999999999,-23.12,-25.78,7.80000000000001
"5876",-17.3,5.92,5.39,14.56
"5877",3.17,-8.34,54.45,-2.68
"5878",-24.41,8.38999999999998,-27.58,-18.12
"5879",29.96,-15.18,-40.99,-22.96
"5880",-28.51,-14.59,-20.27,-1.01999999999999
"5881",22.55,1.46000000000001,-11.78,-27.3
"5882",5.91,42.75,11.73,0.479999999999998
"5883",12.74,13.89,12.68,-10.29
"5884",-22.63,4.42000000000001,-7.75,35.25
"5885",-27.52,4.64999999999999,3.85,49.8
"5886",61.18,-8.64,10.31,-12.17
"5887",-31.94,24.07,16.09,-1.12
"5888",-10.95,-22.87,-7.84,55.61
"5889",-22.7,-8.87,-13.61,-27.14
"5890",-39.67,36.08,4.04,-6.75
"5891",-32.18,15.24,3.14,-7.09
"5892",-17.93,19.6,-3.32999999999999,-47.32
"5893",34.43,5.96000000000001,-51.83,35.34
"5894",-4.8,1.90000000000001,-8.6,25.1
"5895",-15.4,9.19,-17.14,65.38
"5896",-25.8,3.15,6.68,-15.46
"5897",-52.16,45.74,-47.01,-9.28000000000001
"5898",-48.61,19.67,29.6,2.61000000000001
"5899",26.05,-16.87,27.58,2.63
"5900",2.62,-39.45,2.10999999999999,48.97
"5901",27.87,23.97,-37.95,-44.17
"5902",23.07,24.15,41.9,-18.17
"5903",8.52,-12.98,12.12,-7.21
"5904",-36.14,18,-6.26,-15.15
"5905",-8.26999999999999,6.12,12.81,52.27
"5906",-0.109999999999994,-4.92,1.11,-4.08
"5907",-37.2,2.70999999999999,-18.44,-30.8
"5908",2.25000000000001,4.87,-6.95,22.54
"5909",-2.33999999999999,8.42000000000001,-6.21,28.52
"5910",-1.09,-19.82,34.37,25.64
"5911",38.34,-10.95,-24.31,-7.55
"5912",11.13,15.13,2.65,-4.65999999999999
"5913",18.64,23.04,4.7,21.61
"5914",26.31,4.69000000000001,-21.52,22.91
"5915",8.1,19.39,-22.2,-5.89
"5916",-4.27,-28.9,54.9,17.17
"5917",-15.19,23.75,-10.62,7.66000000000001
"5918",5.84,33.55,1.18,-8.98000000000002
"5919",-1.2,8.97000000000001,-0.919999999999998,-13.28
"5920",14.62,8.95,0.350000000000006,34.04
"5921",-38.53,-15.85,26.67,-32.7
"5922",-1.5,5.92,17.1,5.93
"5923",-13.73,19.66,-6.63999999999999,22.54
"5924",31.38,8.03,13.65,-17.74
"5925",-15.19,20.78,-11.71,-1.09
"5926",-3.48,15.1,-11.91,-57.85
"5927",22.79,-14.86,-8.76999999999999,13.27
"5928",-2.28,87.68,2.68000000000001,51.29
"5929",12.02,-1.66,23.93,39.76
"5930",-10,29.48,-19.27,35.77
"5931",-8.73000000000001,10.77,13.04,-0.0500000000000007
"5932",50.05,-15.99,1.53,51.67
"5933",-0.289999999999992,-19.37,6.32000000000001,-21.35
"5934",9.55,20.82,-4.72,-25.57
"5935",6.66,20.63,-35.78,14.21
"5936",-26.71,32.75,-4.75,-3.28
"5937",1.5,48.61,30.75,0.449999999999998
"5938",-8.58,5.42999999999999,-28.72,3.12
"5939",46.47,9.63999999999999,7.02,29.9
"5940",-3.83,-26.85,3.07,59.69
"5941",-21.64,-3.96999999999999,-51.23,-12.03
"5942",-12.58,19.54,-8.84,8.24
"5943",7.83,-10.72,3.4,-3.61
"5944",33.68,-15.78,-34.51,16.59
"5945",-6.31999999999999,-13.17,2.42,-40.7
"5946",15.66,28.97,3.79000000000001,31.79
"5947",-5.02,-2.32999999999999,22.09,33.8
"5948",19.77,33.72,2.3,19.24
"5949",-16.76,-13.32,9.98,50.86
"5950",-25.53,-1.48,-1.03,24.14
"5951",-7.74,-13.45,13.82,26.12
"5952",-12.25,-0.500000000000007,-9.49000000000001,10.41
"5953",20.81,18.7,-30.18,-9.8
"5954",12.73,-17.42,53,16.6
"5955",-2.35,17.59,22.48,11.81
"5956",-16.56,-30.5,5.15,12.11
"5957",5.09,47.24,-29.74,7.45999999999999
"5958",4.69,26.15,14.44,-20.1
"5959",-38.35,-28.62,-11.94,30.6
"5960",-31.26,18.51,14.13,39.71
"5961",21.12,20,5.12000000000001,43.01
"5962",-55.86,-25.37,17.01,-14.51
"5963",-58.77,9.2,-10.87,41.67
"5964",5.82,-42.87,-8.06000000000001,3.27
"5965",10.36,-31.57,1.95,-15.14
"5966",23.76,14.94,3.03,-4.43000000000001
"5967",2.77,-13.87,18.46,-0.300000000000002
"5968",-1.05,-5,28.52,23.14
"5969",26.9,11.86,-2.45,-18.39
"5970",7.29,45.26,27.56,50.43
"5971",9.41,-0.349999999999995,-16.37,17
"5972",48.72,-2.02,-18.62,-1.85
"5973",-2.37,8.95,-4.47999999999998,-6.02
"5974",-13.69,-16.26,8.27,9.22
"5975",-23.71,0.360000000000003,-23.21,-9.09
"5976",-5.24,15.85,-7.79,4.58
"5977",-28.79,-13.05,-7.83,-12.47
"5978",13.74,-34.47,12.47,-16.66
"5979",-61.68,16.77,22.86,-47.4
"5980",-20.84,-3.66999999999999,40.96,48.71
"5981",-13.93,-5.47999999999999,2.47,58.77
"5982",-19.24,0.620000000000008,-9,-47.09
"5983",2.98,6.50999999999999,-3.12,14.71
"5984",6.32,-12.54,4.85,-25.98
"5985",-21.86,34.31,9.35,3.18000000000001
"5986",-11.43,6.84,4.1,69.68
"5987",5.61,-18.79,18.08,7.04000000000001
"5988",19.86,-9.68999999999999,-5.29,-7.59
"5989",-16.06,12.01,27.18,46.27
"5990",-14.63,29.73,-10.24,22.34
"5991",4.33,21.81,11.43,10.41
"5992",-3.70999999999999,27.95,-9.56,-10.6
"5993",-10.84,20.76,7.15,7.58000000000001
"5994",-15.8,15.46,-4.01,-22.68
"5995",-8.3,-15.99,-3.94,21.65
"5996",0.090000000000001,23.64,17.41,-20.79
"5997",37.73,5.15,-10.54,12.26
"5998",37.14,13.66,-9.77999999999999,-31.72
"5999",18.2,21.66,-0.0399999999999967,46.63
"6000",7.2,13.72,15.99,-16.84
"6001",-31.13,0.500000000000009,-22.41,18.25
"6002",-4.88,-15.26,-1.64999999999999,41.12
"6003",-40.14,51.85,39.3,5.22
"6004",6.77,19.52,14.44,-17.43
"6005",14.55,5.97000000000001,-4.47,57.96
"6006",11.48,22.91,-5.59,0.599999999999993
"6007",-5.65,13.86,-9.75000000000001,-19.28
"6008",-25.56,29.82,19.39,7.73999999999999
"6009",18.54,17.08,9.16,49.07
"6010",-3.18,10.31,-0.679999999999998,46.58
"6011",0.82,-5.79,-2.16999999999999,72.4
"6012",-16.42,-20.86,-14.96,21.88
"6013",-2.41,12.91,3.15000000000001,25.56
"6014",-1.24,-17.35,-6.47000000000001,-1.73
"6015",-48.72,45.74,31.57,-13.9
"6016",-32.14,-0.689999999999996,-10.6,-48.78
"6017",46.59,-53.51,-38.42,10.02
"6018",-23.43,22.48,16.78,60.28
"6019",31.7,-2.16,17.19,21.33
"6020",-18.63,41.22,-31.44,-7.38
"6021",-13.44,0.0799999999999981,7.30000000000001,-25.05
"6022",33.86,34.2,5.72,91.06
"6023",-6.93999999999999,4.87,33.23,-13.7
"6024",-2.34999999999999,-6.75,1.74,-26.72
"6025",-3.38,19.45,31.96,0.529999999999997
"6026",2.75,-5.65,-8.88,37.53
"6027",-18.78,16.96,-8.96,24.87
"6028",-32.85,-9.86,30.46,-18.56
"6029",-3.44000000000001,-14.07,-4.29,-4
"6030",3.61,-18.31,33.4,-1.39
"6031",-16.89,-6.68,-5.99,-25.06
"6032",-25.52,64.96,-14.12,9.70000000000001
"6033",26.93,1.33,36.26,-12.76
"6034",14.92,-50.86,1.72,-8
"6035",3.33,-13.96,41.57,66.2
"6036",-12.88,2.44000000000001,10.36,1.77
"6037",-40.81,11.79,-35.22,68.41
"6038",8.36,-8.13,-3.04999999999999,11.43
"6039",4.04,-12.73,-38.85,46.1
"6040",18.14,-24.56,-10.61,-7.78
"6041",1.74,0.15000000000001,22.95,-17.42
"6042",6.87,12.09,-0.819999999999998,11.44
"6043",-0.519999999999994,38.81,27.09,-51.61
"6044",14.15,-11.27,-8.68,-15.73
"6045",13.06,-7.22,13.58,-14.35
"6046",-11.04,42.07,-0.779999999999986,-22.75
"6047",15.69,-8.69,7.44,16.28
"6048",15.67,3.19999999999999,3.23,3.17
"6049",-36.79,27.19,31.84,24.21
"6050",-5.47,22.97,17.8,-30.76
"6051",-3.24,-9.52,62.15,5.9
"6052",-32.82,35.53,-4.54,7.76
"6053",-11.05,16.01,22.31,-8.74
"6054",-2.39000000000001,-4.56999999999999,8.24,19.81
"6055",12.94,28.17,12.54,-21.38
"6056",48.73,19.5,21,16.36
"6057",-49.11,-17.79,-4.04,17.38
"6058",-37.04,2.08,-3.36,32.12
"6059",9.9,-14.7,-5.33,-10.85
"6060",-19.25,5.72,-20.41,3.02
"6061",-1.74,8.1,28.16,52.87
"6062",3.72,9.09,-14.2,12.68
"6063",7.01,10.12,27.51,32.03
"6064",-19.38,5.45,-26.77,4.19000000000001
"6065",3.04,-12.29,18.22,2.19999999999997
"6066",53.83,-38.25,20.49,40.6
"6067",2.95,10.39,12.66,-42.39
"6068",-16.75,-16.74,19.6,67.81
"6069",-14.81,-3.18999999999999,17.78,26.57
"6070",9.69,6.39000000000001,-1.58,16.43
"6071",9.48000000000001,15.61,-24.88,-28.77
"6072",-6.6,-17.68,-4.63,-14.85
"6073",33.73,-2.04,23.49,29.92
"6074",5.99,7.52,4.88,-17.68
"6075",6.43,4.13000000000001,-7.45,20.76
"6076",42.9,-2.02999999999999,-15.96,20.95
"6077",22.78,-3.87999999999999,28.9,-6.3
"6078",-33.52,-38.24,-27.57,-3.53
"6079",5.41,35.82,4.39,-32.22
"6080",-33.4,-2.53999999999999,5.19000000000003,16.76
"6081",-1.6,-20.45,7.4,-25.88
"6082",-7.01000000000001,-14.88,-16.05,-5.80999999999999
"6083",-6.28,5.28,3.19999999999999,74.99
"6084",5.39,-1.62,-14.16,8.84999999999999
"6085",-21.52,21.92,-8.92,2.99
"6086",-17.54,39.13,-11.37,-61.36
"6087",-30.12,16.98,16.7,-16.4
"6088",-8.5,22.33,-2.34,39.93
"6089",50.35,1.19,10.53,35.74
"6090",6.34000000000001,42.75,-24.52,15.1
"6091",-16.02,2.60000000000001,-15.22,19.73
"6092",32.82,16.72,23.14,31.6
"6093",9.82999999999999,30.52,27.5099999999999,39.6
"6094",-11.16,3.94000000000001,-8.01,62.73
"6095",-32.06,14.25,-3.98,-32
"6096",13.32,-10.87,1.4,-32.63
"6097",-0.579999999999996,-4.37,38.28,-47.8
"6098",7.75,-7.10999999999999,-30.61,21.38
"6099",11.88,20.79,-17.82,72.41
"6100",-35.71,34.64,11.6,-8.32
"6101",30.6,25.27,8.46,-0.850000000000006
"6102",-30.34,18.16,7.17999999999999,39.42
"6103",18.93,-17.19,8.73,-27.26
"6104",5.94000000000001,-2.78,-32.19,20.53
"6105",0.200000000000003,31.7,19.01,-2.44999999999999
"6106",17.4,-23.35,13.93,-46.85
"6107",-22.31,-22.89,-9.89999999999999,40.02
"6108",27.36,34.2,11.33,-63.64
"6109",-35.71,-7.73,27.97,7.44
"6110",-0.63,1.09,1.40999999999999,-3.72
"6111",-1.34000000000001,-4.93,-24.07,-11.55
"6112",-23.58,32.48,21.7,-49.48
"6113",-4.39,-38.87,-18.54,10.56
"6114",-15.24,26.1,-10.21,39.48
"6115",27.66,-8.38999999999998,24.44,13.53
"6116",-8.46,-27.76,20.02,25.06
"6117",4.76,2.72,-16.42,19.63
"6118",12.94,-6.61,-9.48,43.56
"6119",16.68,10.21,-6.60999999999999,47.44
"6120",16.86,-14.87,13.11,-8.94
"6121",21.62,-16.74,-22.91,-22.15
"6122",-15.89,22.75,18.75,26.36
"6123",16.26,-0.979999999999997,39.37,-5.05
"6124",-12.85,-21.34,2.87,8.19000000000001
"6125",2.95,-18.69,2.24,-4.22
"6126",6.41,1.07,-6.69,-16.55
"6127",36.14,28.73,-8.58,27.48
"6128",4.55,2.58,-1.53,38.61
"6129",8.76,31.43,-29.83,-10.73
"6130",-42.06,19.07,20,6.88
"6131",17.8,35.53,-6.29,-15.6
"6132",-23.57,-7.68,6.01,-29.9
"6133",0.0500000000000069,-12.75,-7.28,41.8
"6134",8.45000000000001,22.34,36.44,34.77
"6135",-25.22,4.2,-13.82,-5.35
"6136",-21.78,10.03,2.89,65.58
"6137",17.27,-2.8,-26.34,-16.64
"6138",-1.05999999999999,70.78,24.37,21.22
"6139",39.18,-12.24,-33.85,30.78
"6140",17,21.87,8.38000000000002,-23.89
"6141",-22.76,-1.57,9.02,-28.66
"6142",-15.23,-8.31000000000001,6.37000000000001,57.61
"6143",-27.35,19.54,6.26,56.83
"6144",-11.01,22.98,-0.750000000000008,31.4
"6145",-23.93,18.15,-15.39,25.99
"6146",1.28000000000001,-33.92,-14.1,43.01
"6147",-24.28,-6.25999999999999,-19.92,14.28
"6148",4.07,2.71,15.04,-7.43
"6149",-5.64,-31.71,-2.56,-17.27
"6150",9.8,-7.4,-3.34,12.48
"6151",-13.03,-13.21,-6.15,25.02
"6152",32.45,-5.62000000000001,-11.53,61.51
"6153",6.52,-20.2,-7.08,57.59
"6154",0.580000000000004,9.25,37.02,-23.12
"6155",-40.03,4.14000000000001,-9.68,-10.49
"6156",15.28,17.84,34.52,-21.25
"6157",18.43,-1.25999999999999,-19.21,72.39
"6158",-15.59,-16.39,47.9,-12.31
"6159",-12.42,-1.68,-8.84,-63.77
"6160",-27.72,52.84,7.85,56.3
"6161",-6.54000000000001,13.98,4.76,-17.43
"6162",18.58,21.15,-24.17,49.58
"6163",50.14,1.98000000000001,-34.88,3.47
"6164",27.08,-2.65999999999999,-31.79,6.61
"6165",51.36,-7.17,-2.79,-0.769999999999996
"6166",65.65,9.74000000000001,-2.4,6.76
"6167",10.13,-40.63,-4.97,49.3
"6168",39.65,-6.22,-7.92,22.44
"6169",-32.04,8.70000000000001,1.98,-25.95
"6170",-5.91,-2.58999999999999,14.71,24.13
"6171",-16.68,26.7,-17.29,15.99
